# Our own wording for the fault-code help SDD's screens hold.
#
# Five tab-separated columns: the mnemonic's name, the fingerprint of the
# line the library carries, then English, Ukrainian and Russian. A library
# exported since 2026-09-12 names a screen's items, and the name is how the
# row is found; a library from before gives lines of text, and the
# fingerprint — FNV-1a over the UTF-8 bytes of the line with whitespace
# collapsed to single spaces — is how. Neither column is a sentence of SDD's
# (`ADR-0026`). What each row says is plain from its English column.
#
# The text is this project's own technical writing, describing what the car
# does. The library still decides which lines a code is given on a particular
# model and year; only the words are ours. A line with no row is shown as the
# library has it, in English, one line at a time.
H_CAUSE_19864	73bf91476aaf3a9a	Yaw rate sensor - Loose or incorrectly mounted	Датчик кутової швидкості — Ослаблено або неправильна налаштування	Датчик угловой скорости - Ослаблено или неправильная установка
H_CAUSE_19865	7a58cf795d8ef1ed	Yaw rate sensor - Not calibrated	Датчик кутової швидкості — Калібрування не виконана	Датчик угловой скорости - Калибровка не выполнена
H_CAUSE_1987	a9cbeb71903d1e57	Controller area network and local interconnection network bus failed with TCM - transmission shift module shift interlock engaged until normal operation resumed, information only DTC.	Несправність шин сетей CAN і LIN за модулю керування трансмісією — увімкнена блокування модуля перемикання передач до возобновленія нормальної роботи, DTC предназначен лише для інформації.	Неисправность шин сетей CAN и LIN по модулю управления коробкой передач - включена блокировка модуля переключения передач до возобновления нормальной работы, DTC предназначен только для информации.
H_CAUSE_19880	ac0f05318fe50348	Hill descent control switch - Stuck or faulty	Вимикач керування системою спуска — несправність або заїдання	Выключатель управления системой спуска - Неисправность или заедание
H_CAUSE_19881	7636488594970405	Engine control module issue	Проблема у блоці керування двигуном	Проблема в блоке управления двигателем
H_CAUSE_19883	e0f3950e0903dac6	Hill descent control switch pressed for a period greater than 60 seconds	Кнопка системи керування рухом під ухил натиснуто довше 60 секунд	Кнопка системы управления движением под уклон нажата дольше 60 секунд
H_CAUSE_19884	aafe46af2234b723	Hill descent control switch - Harness/connector issue	Вимикач керування системою спуска — Проблема з джгутом проводки/роз’ємом	Выключатель управления системой спуска - Проблема со жгутом проводки/разъёмом
H_CAUSE_19887	4b4de103f3fefc40	No CAN signals from transmission control module	Відсутність сигналів CAN від блока керування трансмісією	Отсутствие сигналов CAN от блока управления коробкой передач
H_CAUSE_19888	b515fefd449f18fe	No CAN signals from lateral acceleration sensor	Відсутність сигналів CAN від датчика поперечного прискорення	Отсутствие сигналов CAN от датчика поперечного ускорения
H_CAUSE_1989	d772d8d74c435aee	Park solenoid circuit - Short circuit to ground, open circuit	Коло соленоїда паркування — коротке замикання на масу, обрив кола	Цепь соленоида парковки - Короткое замыкание на массу, разрыв цепи
H_CAUSE_19892	30d51e685afb2cb4	No CAN signals from adaptive damping control module	Відсутність сигналів CAN від блока керування адаптивної підвіски	Отсутствие сигналов CAN от блока управления адаптивной подвески
H_CAUSE_19893	5af6763c3220def7	No CAN signals from central junction box	Відсутність сигналів CAN від центрального розподільного блока	Отсутствие сигналов CAN от центральной распределительной коробки
H_CAUSE_19894	6d1154f6f0474a1d	No CAN signals from gearshift control module	Відсутність сигналів CAN від блока керування перемиканням передач	Отсутствие сигналов CAN от блока управления переключением передач
H_CAUSE_19895	551b976a995f29f6	ABS control module - Not programmed	Блок керування ABS — Не запрограмовано	Блок управления ABS - Не запрограммировано
H_CAUSE_19898	8d90c56afde6641c	Possible cause: Car configuration data not received or does not meet ABS control module expectation	Дані конфігурації автомобіля не отримані або не відповідають ожиданиям блока керування ABS	Данные конфигурации автомобиля не получены или отличаются от ожиданиям блока управления ABS
H_CAUSE_19899	a12c74466bec1a56	ABS control module/central junction box previously installed to other vehicle	Блок керування ABS / центральна розподільна коробка раніше встановлювалася на інший автомобіль	Возможная причина: Блок управления ABS/центральная распределительная коробка ранее устанавливалась на другой автомобиль
H_CAUSE_199	4336c1373252857a	Generator field terminal (altmon) circuit: short circuit to power	Електрична коло клеми котушки генератора (altmon): коротке замикання на живлення	Электрическая цепь клеммы катушки генератора (altmon): замыкание на питание
H_CAUSE_1990	c6dacff184a87161	Invalid master configuration identification received	Отримано некоректний основної код конфігурації	Получен неверный основной код конфигурации
H_CAUSE_19900	c081795f8b72d981	Vehicle identification number stored in ABS control module differs from that stored in vehicle	Ідентифікаційний номер автомобіля, сохраненний у блоці керування ABS, не відповідає збереженому в автомобілі	Идентификационный номер автомобиля, сохраненный в блоке управления ABS, отличается от сохраненному в автомобиле
H_CAUSE_19907	596297a5f13bc705	Boot open signal circuit - Open circuit, high resistance	Сигнальна коло відкритого багажника — обрив кола, високий опір	Сигнальная цепь открытого багажника - Обрыв цепи, высокое сопротивление
H_CAUSE_19909	81e14750a2d4422d	Switch activated for more than 30 seconds	Вимикач натиснутий довше 30 секунд	Выключатель нажат дольше 30 секунд
H_CAUSE_19910	7c30c717eb24c63c	Wiper run/park - Relay fault	Робота/Зупинка очисника — несправність реле	Работа/остановка очистителя - Неисправность реле
H_CAUSE_19912	1a572a22edf050ea	Heated windshield telltale does not illuminate	Індикатор обігріву вітрового скла не світиться	Индикатор обогрева ветрового стекла не светится
H_CAUSE_19913	98a518e0769a1411	Windshield heater - Relay fault	Обігрівач вітрового скла — несправність реле	Обогреватель ветрового стекла - Неисправность реле
H_CAUSE_19916	37b1202e1b8ae640	Cigar lighter - Relay fault	Прикуриватель — несправність реле	Прикуриватель - Неисправность реле
H_CAUSE_19919	6beb84a3527b80db	Short to ground: Engine junction box ignition relay control circuits — Circuit FPDB_IGNITION_CTRL.	Кола керування реле запалювання у розподільного блоку у моторній відсіку — Коло FPDB_IGNITION_CTRL — коротке замикання на масу	Короткое замыкание на массу: Цепи управления реле зажигания в распределительной коробке в моторном отсеке - Цепь FPDB_IGNITION_CTRL.
H_CAUSE_1992	90fc3e3ad61ac350	Signal has too many transitions/events.	Сигнал має надто багато переходов/подій.	Сигнал имеет слишком много переходов/ событий.
H_CAUSE_19920	c3a77dc2ae5192a3	Short to power, open circuit, high resistance: Engine junction box ignition relay control circuits — Circuit FPDB_IGNITION_CTRL.	Кола керування реле запалювання у розподільного блоку у моторній відсіку — Коло FPDB_IGNITION_CTRL — Коротке замикання на коло живлення, обрив кола, високий опір	Короткое замыкание на цепь питания, обрыв цепи, повышенное сопротивление: Цепи управления реле зажигания в распределительной коробке в моторном отсеке - Цепь FPDB_IGNITION_CTRL.
H_CAUSE_19921	de5f260eb6a476b9	Short to ground: Upstream heated exhaust gas oxygen sensor relay control circuit — Circuit UHEGO_RLY_CTRL.	Коло керування реле підігріваного датчика содержанія кисню у відпрацьованих газах на вході — Коло UHEGO_RLY_CTRL — коротке замикання на масу	В цепи управления реле подогреваемого датчика содержания кислорода в отработавших газах на входе - Цепь UHEGO_RLY_CTRL: короткое замыкание на массу.
H_CAUSE_19922	67725c75bb536fd1	Heated exhaust gas oxygen sensor - Relay fault	Підігріваний кисневий датчик відпрацьованих газів — несправність реле	Подогреваемый кислородный датчик отработавших газов - Неисправность реле
H_CAUSE_19923	20a2c4adc6e5f0f9	Short to power, open circuit, high resistance: Upstream heated exhaust gas oxygen sensor relay control circuit — Circuit UHEGO_RLY_CTRL.	Коло керування реле підігріваного датчика содержанія кисню у відпрацьованих газах на вході — Коло UHEGO_RLY_CTRL — Коротке замикання на коло живлення, обрив кола, високий опір	В цепи управления реле подогреваемого датчика содержания кислорода в отработавших газах на входе - Цепь UHEGO_RLY_CTRL: короткое замыкание на цепь питания, обрыв цепи, повышенное сопротивление.
H_CAUSE_19925	5f27118f50e367cd	Short to ground: Ignition supply 1 circuit to the speed control sensor — Circuit IGN_SUPPLY_1_FWD.	Коло живлення запалювання 1 до датчиком системи круїз-контролю — Коло IGN_SUPPLY_1_FWD — коротке замикання на масу	В цепи питания зажигания 1 к датчику системы круиз-контроля - Цепь IGN_SUPPLY_1_FWD: короткое замыкание на массу.
H_CAUSE_19926	b8580bef8d162498	Speed control module - Fault	Блок керування швидкістю — несправність	Блок управления скоростью - Неисправность
H_CAUSE_19927	fa38274927c959dd	Ignition supply 2 circuit - Circuit IGN_SUPPLY_2_FWD - Short circuit to ground	Коло живлення запалювання 2 — Коло IGN_SUPPLY_2_FWD — коротке замикання на масу	Цепь питания зажигания 2 - Цепь IGN_SUPPLY_2_FWD - Короткое замыкание на массу
H_CAUSE_19928	1f5970feb459b4d7	Transmission shift control module - Fault	Блок керування перемиканням передач — несправність	Блок управления переключением передач - Неисправность
H_CAUSE_19929	8c5df1c3eea22eed	ABS control module - Fault	Блок керування ABS — несправність	Блок управления ABS - Неисправность
H_CAUSE_1993	f1f46319a4736925	Kickdown flag set erroneously at low pedal values.	Ознака спрацювання кикдауна ошибочно встановлено для низких значень педалі.	Признак срабатывания кикдауна ошибочно установлен для низких значений педали.
H_CAUSE_19938	58e65b51d0bcecaf	Front driver seat heater sensor circuit - Short circuit to ground	Коло датчика підігрівача сидіння водія — коротке замикання на масу	Цепь датчика подогревателя сиденья водителя - Короткое замыкание на массу
H_CAUSE_19939	b2f70f0806707aa7	Short to power, open circuit, high resistance in front driver seat heater sensor circuit.	Коло датчика підігрівача сидіння водія — Коротке замикання на коло живлення, обрив кола, високий опір	В цепи датчика подогревателя сиденья водителя: короткое замыкание на цепь питания, обрыв цепи, повышенное сопротивление.
H_CAUSE_19940	324b627cd1fdd882	Heater elements - Fault	Елементи обігрівача — несправність	Элементы обогревателя - Неисправность
H_CAUSE_19941	c0a2cb8dfdc76f78	Short to power, open circuit, high resistance in front passenger seat heater supply circuit.	Коло живлення підігрівача сидіння переднього пасажира — Коротке замикання на коло живлення, обрив кола, високий опір	В цепи питания подогревателя сиденья переднего пассажира: короткое замыкание на цепь питания, обрыв цепи, повышенное сопротивление.
H_CAUSE_19946	c3400388be1e871a	Screen wash level switch signal circuit - Open circuit, high resistance	Сигнальна коло датчика рівня омивающей рідини — обрив кола, високий опір	В сигнальной цепи датчика уровня омывающей жидкости: обрыв цепи, повышенное сопротивление.
H_CAUSE_19947	9a1bc8327717d910	Short to ground: Steering column locking control module power circuit — Circuit SCL_PWR.	Коло живлення блока керування замком кермової колонки — Коло SCL_PWR — коротке замикання на масу	В цепи питания блока управления замком рулевой колонки - Цепь SCL_PWR: короткое замыкание на массу.
H_CAUSE_19948	26daffd041b92d40	Short to power, open circuit, high resistance: Steering column locking control module power circuit — Circuit SCL_PWR.	Коло живлення блока керування замком кермової колонки — Коло SCL_PWR — Коротке замикання на коло живлення, обрив кола, високий опір	В цепи питания блока управления замком рулевой колонки - Цепь SCL_PWR: короткое замыкание на цепь питания, обрыв цепи, повышенное сопротивление.
H_CAUSE_19949	f68b60ff8d0f80bb	Open circuit, high resistance: Right side — Rear door ajar switch signal circuit.	Права сторона — Сигнальна коло датчика неплотно закритої задньої дверей — обрив кола, високий опір	Обрыв цепи, повышенное сопротивление: Правая сторона - Сигнальная цепь датчика неплотно закрытой задней двери.
H_CAUSE_19950	548095a17e74f11d	Master lock/unlock switch digital input circuit - Open circuit, high resistance	Коло цифрового вхідного сигналу кнопки відмикання/замикання центрального замка — обрив кола, високий опір	В цепи цифрового входного сигнала кнопки отпирания/запирания центрального замка: обрыв цепи, повышенное сопротивление.
H_CAUSE_19951	b7127ef7ade6ffa0	Switch activated for more than 15 seconds	Вимикач натиснутий довше 15 секунд	Выключатель нажат дольше 15 секунд
H_CAUSE_19953	21be3a016c636a27	Short to ground: Auxiliary coolant pump circuit — Circuit AIRCON_WATER_PUMP.	Коло допоміжного насоса охолоджувальної рідини — Коло AIRCON_WATER_PUMP — коротке замикання на масу	В цепи вспомогательного насоса охлаждающей жидкости - Цепь AIRCON_WATER_PUMP: короткое замыкание на массу.
H_CAUSE_19954	b7c19ce5ea2b1018	Pump - Fault	Насос — несправність	Насос - Неисправность
H_CAUSE_19955	823e08353d7e86bf	Short to power, open circuit, high resistance: Auxiliary coolant pump circuit — Circuit AIRCON_WATER_PUMP.	Коло допоміжного насоса охолоджувальної рідини — Коло AIRCON_WATER_PUMP — Коротке замикання на коло живлення, обрив кола, високий опір	В цепи вспомогательного насоса охлаждающей жидкости - Цепь AIRCON_WATER_PUMP: короткое замыкание на цепь питания, обрыв цепи, повышенное сопротивление.
H_CAUSE_19956	212923647330e986	Glove box locking switch digital input circuit - Open circuit, high resistance	Коло цифрового вхідного сигналу кнопки замикання речового ящика — обрив кола, високий опір	В цепи цифрового входного сигнала кнопки запирания перчаточного ящика: обрыв цепи, повышенное сопротивление.
H_CAUSE_19957	0a8a80ff623b9fa1	Glove box locking switch - Signal stuck low	Кнопка замикання речового ящика — Постоянний низький рівень сигналу	Кнопка запирания перчаточного ящика - Постоянный низкий уровень сигнала
H_CAUSE_19958	4fbfb50f2118b1f3	Switch activated for more than 10 seconds	Вимикач натиснутий довше 10 секунд	Выключатель нажат дольше 10 секунд
H_CAUSE_19960	41160d0cb060adf0	Lamp LED array - Fault	Матрица світлодіодів — несправність	Матрица светодиодов - Неисправность
H_CAUSE_19963	2ed9a6029606da2b	Short to ground: Right side — Static bending lamp power supply circuit — Circuit RH_SBL_PWR.	Права сторона — коло живлення статічного ліхтаря освітлення у повороті — Коло RH_SBL_PWR — коротке замикання на масу	Короткое замыкание на массу: Правая сторона - Цепь питания статического фонаря освещения в повороте - Цепь RH_SBL_PWR.
H_CAUSE_19964	c9b6722c8d016713	Short to power, open circuit, high resistance: Right side — Static bending lamp power supply circuit — Circuit RH_SBL_PWR.	Права сторона — коло живлення статічного ліхтаря освітлення у повороті — Коло RH_SBL_PWR — Коротке замикання на коло живлення, обрив кола, високий опір	Короткое замыкание на цепь питания, обрыв цепи, повышенное сопротивление: Правая сторона - Цепь питания статического фонаря освещения в повороте - Цепь RH_SBL_PWR.
H_CAUSE_19965	c49964262e406d87	Short to ground: Left side — Daytime running lamp and position lamp power supply circuit — Circuit LH_PL_DRL_PWR.	Ліва сторона — коло живлення ламп ходових вогнів і габаритного ліхтаря — Коло LH_PL_DRL_PWR — коротке замикання на масу	Короткое замыкание на массу: Левая сторона - Цепь питания ламп ходовых огней и габаритного фонаря - Цепь LH_PL_DRL_PWR.
H_CAUSE_19967	15ec73bb891a7c24	Short to ground: Left side — Daytime running lamp and position lamp control circuit — Circuit LH_PL_DRL_CTRL.	Ліва сторона — Коло керування лампами ходових вогнів і габаритним ліхтарем — Коло LH_PL_DRL_CTRL — коротке замикання на масу	Короткое замыкание на массу: Левая сторона - Цепь управления лампами ходовых огней и габаритным фонарем - Цепь LH_PL_DRL_CTRL.
H_CAUSE_19968	45c281a9ca05390d	Short to ground: Right side — Daytime running lamp and position lamp control circuit — Circuit RH_PL_DRL_CTRL.	Права сторона — Коло керування лампами ходових вогнів і габаритним ліхтарем — Коло RH_PL_DRL_CTRL — коротке замикання на масу	Короткое замыкание на массу: Правая сторона - Цепь управления лампами ходовых огней и габаритным фонарем - Цепь RH_PL_DRL_CTRL.
H_CAUSE_19969	1591b20df1dcf709	Cigar lighter relay control circuit - Short circuit to power	Коло керування реле прикуривателя — Коротке замикання на коло живлення	Цепь управления реле прикуривателя - Короткое замыкание на цепь питания
H_CAUSE_19970	34783b9be249b148	Short to ground: Cabin ignition supply 1 circuit — Circuit IGN_SUPPLY_1_CABIN.	Коло живлення запалювання у салоні 1 — Коло IGN_SUPPLY_1_CABIN — коротке замикання на масу	В цепи питания зажигания в салоне 1 - Цепь IGN_SUPPLY_1_CABIN: короткое замыкание на массу.
H_CAUSE_19975	3dc6ca4c9c5a38c7	Power wash pump - Relay fault	Насос омивача — несправність реле	Насос омывателя - Неисправность реле
H_CAUSE_19976	1c6ea036b06fcdca	Short to power, open circuit, high resistance in screen wash pump control circuit.	Коло керування насосом склоомивача — Коротке замикання на коло живлення, обрив кола, високий опір	В цепи управления насосом стеклоомывателя: короткое замыкание на цепь питания, обрыв цепи, повышенное сопротивление.
H_CAUSE_19978	672c400d38e17cfa	Short to ground: Right side — Static bending lamp control circuit — Circuit RH_SBL_CTRL.	Права сторона — Коло керування статическим ліхтарем освітлення у повороті — Коло RH_SBL_CTRL — коротке замикання на масу	Короткое замыкание на массу: Правая сторона - Цепь управления статическим фонарем освещения в повороте - Цепь RH_SBL_CTRL.
H_CAUSE_19990	26c9b05805c7dba5	Short to ground: Mirror dim reverse gear inhibit circuit — Circuit REVERSE_INHIBIT.	Коло блокування нахилу дзеркала після ввімкнення задньої передачі — Коло REVERSE_INHIBIT — коротке замикання на масу	В цепи блокировки наклона зеркала при включении задней передачи - Цепь REVERSE_INHIBIT: короткое замыкание на массу.
H_CAUSE_19992	4bc84ec44ce17203	Open circuit, high resistance: Rear junction box anti-theft signal circuit — Circuit RSJB_ANTITHEFT.	Сигнальна коло противоугонної системи від задньої розподільного блока — Коло RSJB_ANTITHEFT — обрив кола, високий опір	В сигнальной цепи противоугонной системы от задней распределительной коробки - Цепь RSJB_ANTITHEFT: обрыв цепи, повышенное сопротивление.
H_CAUSE_19993	1f913528cab4069f	Open circuit, high resistance: Hood ajar switch signal circuit — Circuit BONNET_AJAR_SW.	Сигнальна коло датчика незакритого капота — Коло BONNET_AJAR_SW — обрив кола, високий опір	В сигнальной цепи датчика незакрытого капота - Цепь BONNET_AJAR_SW: обрыв цепи, повышенное сопротивление.
H_CAUSE_19994	278c3a9d5f516d19	Medium speed CAN failure - Bus off	Несправність середньошвидкісною шини CAN — Вимкнення шини	Неисправность среднескоростной шины CAN - Выключение шины
H_CAUSE_19995	f8d9e0ed4effa3c0	Loss of CAN communication with rear junction box	Втрата зв’язку шиною CAN з задньої розподільного блоком	Потеря связи по шине CAN с задней распределительной коробкой
H_CAUSE_19997	4d276643f8c715b1	Loss of LIN communication with rain/ambient light sensor	Втрата зв’язку за шині LIN з датчиком дощу/освітленості	Потеря связи по шине LIN с датчиком дождя/освещенности
H_CAUSE_19999	77fa167b9cc8613c	Central junction box not transmitting compatible car configuration data	Центральна розподільний коробка не передає дані, совместимі з конфигурацией автомобіля	Возможная причина: Центральная распределительная коробка не передает данные, совместимые с конфигурацией автомобиля
H_CAUSE_2	b23aef251884607f	Inertia switch frequency low	Низька Частота инерційного вимикача	Низкая частота инерционного выключателя
H_CAUSE_20	940072114a4ccac3	Turbocharger fault	Несправність турбокомпресора	Неисправность турбокомпрессора
H_CAUSE_200	7113611168606cfa	Generator field terminal (altmon) circuit: high resistance	Електрична коло клеми котушки генератора (altmon): високий опір	Электрическая цепь клеммы катушки генератора (altmon): высокое сопротивление
H_CAUSE_2000	bf8735ec452bbccd	Brake booster pressure sensor failure.	Відмова датчика тиску у підсилювачі гальм.	Отказ датчика давления в усилителе тормозов.
H_CAUSE_20001	63dab011e5ab39fa	Module internal CAN controller failure	Відмова внутрішнього контролера шини CAN блока	Отказ внутреннего контроллера шины CAN блока
H_CAUSE_20002	8ead26a64a00a184	Instrument cluster security signal circuit - Open circuit, high resistance	Сигнальна коло охоронної системи щитка приладів — обрив кола, високий опір	В сигнальной цепи охранной системы щитка приборов: обрыв цепи, повышенное сопротивление.
H_CAUSE_20005	a60f2c21ddee5b96	Central junction box configuration data - Failure	Дані конфігурації центрального розподільного блока — несправність	Данные конфигурации центральной распределительной коробки - Неисправность
H_CAUSE_20006	36316b3fde3f0509	Central junction box configuration data - Memory failure	Дані конфігурації центрального розподільного блока — Помилка пам’яті	Данные конфигурации центральной распределительной коробки - Ошибка памяти
H_CAUSE_20009	94326eef603002e7	Vehicle/component mis-match. Corrupt vehicle identification number data being transmitted, CJB previously installed to other vehicle	Невідповідність автомобіля/компонента. Передані искаженні дані идентификаційного номера автомобіля; Центральна розподільний коробка раніше була встановлена на інший автомобіль	Возможная причина: Несоответствие автомобиля/компонента. Переданы искаженные данные идентификационного номера автомобиля; центральная распределительная коробка ранее была установлена на другой автомобиль
H_CAUSE_20011	e8e7295a3e9b8251	Short to power, open circuit, high resistance in dAB L band antenna circuit.	Коло антени DAB діапазону L — Коротке замикання на коло живлення, обрив кола, високий опір	В цепи антенны DAB диапазона L: короткое замыкание на цепь питания, обрыв цепи, повышенное сопротивление.
H_CAUSE_20012	491ea07cac885470	Short to power, open circuit, high resistance in dAB band 3 antenna circuit.	Коло антени DAB діапазону 3 — Коротке замикання на коло живлення, обрив кола, високий опір	В цепи антенны DAB диапазона 3: короткое замыкание на цепь питания, обрыв цепи, повышенное сопротивление.
H_CAUSE_20014	4be5a92a22bfabc3	Rear junction box - Fault	Задня розподільний коробка — несправність	Задняя распределительная коробка - Неисправность
H_CAUSE_20015	ebfec2422220cdc5	Module identification synchronization error following re-programming	Помилка синхронізації ідентифікацією блока після перепрограмування	Ошибка синхронизации идентификации блока после перепрограммирования
H_CAUSE_20016	cfd8ca5ea5bb0a21	Incorrect control module installed (rear junction box/instrument cluster)	Встановлено невідповідний блок керування (задня розподільний коробка/щиток приладів)	Возможная причина: Установлен несоответствующий блок управления (задняя распределительная коробка/щиток приборов)
H_CAUSE_20017	8004a4904e9da656	Steering column lock will not release/will not lock	Замок кермової колонки не отпирается/не блокується	Замок рулевой колонки не отпирается/не блокируется
H_CAUSE_20020	0703c4db3efc169d	Short to power, open circuit, high resistance in diesel run-dry switch analogue input circuit.	Коло аналогового вхідного сигналу датчика відсутність дизельного палива — Коротке замикання на коло живлення, обрив кола, високий опір	В цепи аналогового входного сигнала датчика отсутствия дизельного топлива: короткое замыкание на цепь питания, обрыв цепи, повышенное сопротивление.
H_CAUSE_20021	fa18cd582b66fdec	Using the wiring diagrams, inspect diesel run-dry switch analogue input circuit - For short circuit to power, open circuit, high resistance	За електричними схемами перевірте коло аналогового вхідного сигналу датчика відсутність дизельного палива — Коротке замикання на коло живлення, обрив кола, високий опір	Сверяясь со схемами электропроводки, проверьте цепь аналогового входного сигнала датчика отсутствия дизельного топлива - Короткое замыкание на цепь питания, обрыв цепи, высокое сопротивление
H_CAUSE_20022	8934d516fb709356	Audible park aid - Inoperative	Звукової індикатор системи допомоги за паркування — Не працює	Звуковой сигнализатор системы помощи при парковке - Не работает
H_CAUSE_20023	2b27c22d37cc4f6a	Short to power, open circuit, high resistance in parking aid ignition supply circuit.	Коло живлення від запалювання системи допомоги за паркування — Коротке замикання на коло живлення, обрив кола, високий опір	В цепи питания от зажигания системы помощи при парковке: короткое замыкание на цепь питания, обрыв цепи, повышенное сопротивление.
H_CAUSE_20032	ee2bec6128b1564a	Right or left side - Licence plate lamps - Inoperative	Права або ліва сторона — Освещені номерного знака — Не працює	Правая или левая сторона - Освещение номерного знака - Не работает
H_CAUSE_20033	c15fc4444b52481e	Short to power, open circuit, high resistance: Right or left side — Licence plate lamps — Control circuit.	Права або ліва лампа освітлення номерного знака — коло керування — коротке замикання на живлення, обрив кола, високий опір	Замыкание на питание, обрыв цепи, повышенное сопротивление: Правая или левая лампа освещения номерного знака - цепь управления.
H_CAUSE_20038	19c602f44d95ef44	Luggage compartment lamp - Inoperative	Плафон освітлення багажного відділення — Не працює	Плафон освещения багажного отделения - Не работает
H_CAUSE_20039	65a1553123a5716c	Short to power, open circuit, high resistance: Luggage compartment lamp — Control circuit.	Плафон освітлення багажного відділення — коло керування — коротке замикання на живлення, обрив кола, високий опір	Замыкание на питание, обрыв цепи, повышенное сопротивление: Плафон освещения багажного отделения - цепь управления.
H_CAUSE_20040	ab3a514e3ab6432a	Supplemental restraints system - Fault	Система пасивної безпеки — несправність	Система пассивной безопасности - Неисправность
H_CAUSE_20041	572ad5f3725a7c6b	Restraints ignition relay - Control circuit - Short circuit to power	Реле запалювання системи пасивної безпеки — коло керування — коротке замикання на живлення	Замыкание на питание: Реле зажигания системы пассивной безопасности - цепь управления.
H_CAUSE_20042	0ee592a54a14e525	Restraints ignition relay - Fault	Реле запалювання системи пасивної безпеки — несправність	Реле зажигания системы пассивной безопасности - Неисправность
H_CAUSE_20043	6b2a577d146fa105	Short to power, open circuit, high resistance: Restraints ignition relay — Control circuit.	Реле запалювання системи пасивної безпеки — коло керування — коротке замикання на живлення, обрив кола, високий опір	Замыкание на питание, обрыв цепи, повышенное сопротивление: Реле зажигания системы пассивной безопасности - цепь управления.
H_CAUSE_20044	5cffba5479c79910	Restraints ignition relay - Stuck open or stuck closed	Реле запалювання системи пасивної безпеки — Заклинювання у відкритому або закритому положенні	Заклинивание в открытом или закрытом положении: Реле зажигания системы пассивной безопасности.
H_CAUSE_20045	96f994713a17cdd2	Interior lamp fade - Inoperative	Зміна рівня яркости внутрисалонного освітлення — Не працює	Изменение уровня яркости внутрисалонного освещения - Не работает
H_CAUSE_20047	e4ef6b0f539c90d2	Open circuit, high resistance in external luggage compartment lid release switch circuit.	Коло керування зовнішньої кнопкої відмикання замка кришки багажного відділення — обрив кола, високий опір	В цепи управления наружной кнопкой отпирания замка крышки багажного отделения: обрыв цепи, повышенное сопротивление.
H_CAUSE_20048	ffc676f8f242f536	External luggage compartment lid release switch held down for > 10 seconds	Зовнішня Кнопка відмикання замка кришки багажного відділення натиснуто > 10 секунд	Наружная кнопка отпирания замка крышки багажного отделения нажата > 10 секунд
H_CAUSE_20049	74b5c467390564f3	Short to power: External luggage compartment lid release switch — Control circuit.	Зовнішня Кнопка відмикання кришки багажного відділення — коло керування — коротке замикання на живлення	Замыкание на питание: Наружная кнопка отпирания крышки багажного отделения - цепь управления.
H_CAUSE_2005	b471868f40052fb7	Turbine/input shaft speed sensor signal too large.	Сигнал датчика частоти обертання вала турбіни/вхідного вала надто високій.	Сигнал датчика частоты вращения вала турбины/входного вала слишком высокий.
H_CAUSE_20050	c429b64d989b8981	Jammed or faulty switch	Заклинювання або несправність кнопки	Заклинивание или неисправность кнопки
H_CAUSE_20051	d21e1f7ebb90e217	The battery monitoring control module has detected an internal circuit failure	Блок контролю акумуляторної батареї виявив внутрішню несправність електричної кола	Блок контроля аккумуляторной батареи выявил внутреннюю неисправность электрической цепи
H_CAUSE_20052	eb9ff8900184baab	Incorrect battery type or size installed	Встановлена батарея невідповідного типу або размера.	Установлена батарея несоответствующего типа или размера.
H_CAUSE_20053	bb1121c71d2c3fdb	High quiescent current	Большої Струм спокою.	Большой ток покоя.
H_CAUSE_20054	004e3c414942c1bc	Battery damaged/worn out	Акумуляторна батарея пошкоджена/зношена	Аккумуляторная батарея повреждена/изношена
H_CAUSE_20055	fafd98cda51bdfc8	Possible cause: A temporary battery state estimation error. The battery state estimation is performed by the battery monitoring system	Временне ошибочне визначення несправності акумуляторної батареї. Оцінка стану Акб виконується системою контролю акумуляторної батареї.	Возможная причина: Временное ошибочное определение неисправности аккумуляторной батареи. Оценка состояния АКБ выполняется системой контроля аккумуляторной батареи.
H_CAUSE_20059	c69544935b2f8574	Short to power, open circuit, high resistance: Front left — Turn signal lamp — Control circuit.	Передній лівий покажчик повороту — коло керування — коротке замикання на живлення, обрив кола, високий опір	Замыкание на питание, обрыв цепи, повышенное сопротивление: Передний левый указатель поворота - цепь управления.
H_CAUSE_20060	f5b4c6b38791d5b1	Short to power, open circuit, high resistance: Front right — Turn signal lamp — Control circuit.	Передній правій покажчик повороту — коло керування — коротке замикання на живлення, обрив кола, високий опір	Замыкание на питание, обрыв цепи, повышенное сопротивление: Передний правый указатель поворота - цепь управления.
